#{"t_start": 1642524363.8854158, "env_id": "Ataxx-v0"}
r,l,t
1,2,284.997963
1,2,285.000652
1,2,285.003341
1,2,285.006037
-1.0,6,285.013511
1,2,285.01616
1,2,285.018859
-1,6,285.027015
1,6,285.035271
1,3,285.039217
1,2,285.041924
1,2,285.044664
1,3,285.048818
1,6,285.057021
-1.0,5,285.063655
1,3,285.067811
1,2,285.07057
1,3,285.074513
1,3,285.078695
-1.0,6,285.086181
1,2,285.088927
1,3,285.092988
1,3,285.096912
1,6,285.105265
-1.0,6,285.113033
1,3,285.116943
1,3,285.120984
1,3,285.125154
-1,6,285.133093
1,2,285.135802
1,3,285.139851
1,2,285.14258
1,4,285.148233
1,4,285.153666
-1,6,285.162125
1,2,285.164798
1,2,285.167522
1,6,285.175606
1,2,285.178342
1,2,285.181011
1,3,285.185229
1,2,285.187917
1,4,285.193441
1,2,285.196181
1,3,285.200108
1,7,285.21098
1,2,285.213803
1,2,285.217898
1,3,285.223545
-1,6,285.233034
1,3,285.237405
1,4,285.246421
1,3,285.2535
1,2,285.256624
1,2,285.260268
1,2,285.26406
1,2,285.26758
1,3,285.273217
1,3,285.278459
1,2,285.282209
1,3,285.288601
1,3,285.294822
1,6,285.307283
1,3,285.312938
1,2,285.316148
1,2,285.320115
1,3,285.324905
-1,6,285.334377
1,3,285.3395
1,4,285.34627
1,3,285.351239
1,2,285.354971
1,2,285.357841
1,2,285.361365
1,2,285.364274
1,3,285.369251
1,2,285.373403
1,3,285.377881
1,2,285.381435
1,6,285.392331
1,6,285.404002
1,6,285.416299
1,2,285.419544
1,6,285.431518
1,5,285.440381
1,3,285.445701
1,7,285.458235
1,2,285.461533
1,3,285.467024
-1,6,285.477402
1,6,285.488307
-1.0,5,285.495786
1,4,285.502312
1,6,285.512764
1,2,285.515744
1,6,285.525386
1,2,285.528424
1,3,285.532703
1,2,285.535689
1,4,285.54142
1,3,285.545831
1,3,285.550319
1,2,285.553377
1,6,285.564062
-1,6,285.572811
1,2,285.575787
1,4,285.582071
1,2,285.58536
1,2,285.588699
1,2,285.591954
1,4,285.599549
1,3,285.604185
1,2,285.60762
-1.0,4,285.613091
1,2,285.615989
1,2,285.619391
1,2,285.622562
-1,6,285.631726
1,5,285.63969
1,3,285.643791
-1.0,6,285.651369
1,3,285.655563
1,5,285.662742
1,7,285.673429
1,4,285.679418
1,3,285.683657
1,2,285.68656
1,5,285.69336
1,3,285.697631
1,2,285.700379
1,5,285.707524
1,4,285.713701
1,2,285.71658
1,2,285.719712
1,3,285.724248
1,2,285.727032
1,2,285.729778
-1.0,4,285.734726
1,3,285.738986
-1,6,285.747324
1,6,285.756979
-1.0,5,285.76368
1,2,285.766625
1,2,285.769413
1,3,285.773612
1,2,285.776381
1,2,285.779089
1,3,285.783123
-1.0,7,285.792197
-1,6,285.800449
1,3,285.804467
-1.0,3,285.807839
1,2,285.810553
1,5,285.817171
1,4,285.822731
1,2,285.82549
-1.0,6,285.833607
1,2,285.836366
1,3,285.840605
1,3,285.844599
-1.0,6,285.851868
1,6,285.859781
1,3,285.863866
1,3,285.867808
-1.0,6,285.875385
1,4,285.880916
-1.0,5,285.887211
1,2,285.889905
1,6,285.89821
1,4,285.903604
1,4,285.909057
1,3,285.913138
1,3,285.917177
-1.0,5,285.92322
-1.0,6,285.930786
1,2,285.933461
1,2,285.936183
1,5,285.943
1,5,285.949791
1,2,285.952481
1,3,285.956493
1,3,285.960728
1,4,285.967329
1,5,285.974388
1,3,285.978662
1,4,285.984075
1,3,285.988092
1,5,285.995023
1,2,285.997707
1,2,286.000405
1,2,286.003164
1,5,286.010118
1,3,286.014035
-1.0,7,286.02299
1,2,286.025738
1,4,286.031098
1,5,286.0379
1,2,286.040576
1,3,286.044465
-1.0,4,286.049351
1,3,286.053303
-1.0,4,286.058229
1,4,286.063684
1,3,286.067856
1,2,286.070539
1,2,286.073216
1,4,286.078733
1,2,286.081442
1,4,286.086703
-1,6,286.094719
1,3,286.098881
1,4,286.104249
-1.0,6,286.111642
1,2,286.114391
1,3,286.118546
1,4,286.124101
1,2,286.12683
1,2,286.129555
1,6,286.137687
1,2,286.140416
1,3,286.144352
1,4,286.149738
1,3,286.153879
1,2,286.156627
1,4,286.162108
1,6,286.170217
1,5,286.177028
-1.0,6,286.195197
1,4,286.200801
1,6,286.209
1,2,286.211709
1,2,286.214387
1,5,286.221637
1,2,286.224559
1,3,286.228919
1,3,286.233069
1,2,286.235768
1,4,286.241028
1,6,286.249164
1,4,286.254859
-1.0,6,286.26229
1,2,286.265046
1,4,286.270828
1,2,286.273556
1,4,286.278985
1,2,286.281666
-1,6,286.28978
1,2,286.292495
1,4,286.297918
-1,6,286.305852
1,4,286.311224
1,2,286.313917
1,2,286.316574
-1.0,4,286.321171
1,2,286.323937
1,3,286.327934
1,4,286.33344
1,2,286.336164
-1,6,286.344178
1,3,286.348163
1,2,286.350981
1,2,286.35365
-1.0,7,286.362482
1,2,286.365212
1,2,286.36794
1,5,286.374767
1,6,286.382936
1,3,286.38691
-1.0,4,286.391556
1,2,286.39424
1,2,286.396933
1,3,286.400957
1,2,286.40363
1,2,286.406307
1,2,286.408983
1,4,286.414542
-1.0,4,286.419222
-1.0,3,286.422658
1,3,286.426577
1,2,286.429191
1,3,286.433161
1,3,286.437295
1,3,286.441386
1,2,286.444069
1,2,286.446748
1,2,286.449435
1,2,286.452111
1,4,286.45749
1,2,286.460272
1,6,286.468374
1,3,286.472469
1,2,286.475236
1,2,286.477926
1,2,286.480629
1,2,286.483363
1,3,286.487381
-1.0,5,286.493367
1,3,286.497373
1,2,286.500058
1,2,286.502748
-1.0,5,286.50866
1,2,286.511346
1,3,286.515318
1,2,286.518083
1,3,286.521998
1,2,286.524696
1,3,286.528685
1,2,286.531423
1,2,286.53407
1,4,286.53958
1,2,286.54232
1,3,286.546258
1,2,286.548955
1,2,286.551665
1,2,286.554437
1,3,286.558552
1,3,286.562569
1,2,286.565287
1,2,286.568038
1,3,286.572179
1,2,286.574876
1,2,286.577603
1,2,286.580357
1,3,286.584282
1,2,286.587026
1,4,286.592409
1,2,286.595172
1,4,286.600641
-1,6,286.608727
1,2,286.611449
-1.0,6,286.619099
1,2,286.621881
1,2,286.624638
1,3,286.62858
1,3,286.632761
1,3,286.636788
1,2,286.639471
1,5,286.646415
1,2,286.649132
1,2,286.651927
1,4,286.657219
1,3,286.66134
-1.0,3,286.66487
1,6,286.673165
1,2,286.675894
-1.0,6,286.68343
1,3,286.687379
1,5,286.694174
1,3,286.698186
1,2,286.700901
1,4,286.706401
-1.0,5,286.712652
-1.0,4,286.717391
1,7,286.727143
1,6,286.735725
1,2,286.738489
1,2,286.741169
1,2,286.743949
1,2,286.746621
1,7,286.756714
-1.0,6,286.764317
1,2,286.767065
1,2,286.769813
1,3,286.773761
-1.0,6,286.781369
1,3,286.78533
-1,6,286.793528
1,2,286.796226
1,3,286.800236
-1,6,286.808293
1,2,286.811039
1,2,286.813718
1,3,286.81774
1,2,286.820381
1,2,286.823118
1,2,286.825854
1,3,286.83005
1,5,286.836843
1,3,286.840797
1,3,286.84495
1,3,286.848973
1,2,286.851675
1,2,286.854367
1,2,286.857119
1,3,286.86116
1,2,286.864035
1,2,286.86679
1,6,286.875031
1,3,286.879004
1,3,286.88296
-1.0,6,286.890406
1,3,286.894588
1,2,286.897349
1,4,286.90291
1,6,286.911026
1,3,286.915079
1,2,286.917806
1,2,286.920595
-1,6,286.928647
1,2,286.931426
1,4,286.936702
1,4,286.94221
1,2,286.944951
1,4,286.950291
1,2,286.952969
1,2,286.955726
1,3,286.960024
1,2,286.963259
1,2,286.966497
1,5,286.973777
1,3,286.97797
1,6,286.986292
1,3,286.990403
1,3,286.994625
1,3,286.998723
1,2,287.00134
-1.0,4,287.006092
1,4,287.011557
1,3,287.015686
1,4,287.02101
1,6,287.029205
1,5,287.036014
1,3,287.040203
1,2,287.042953
-1.0,6,287.050783
1,4,287.056167
1,2,287.058904
1,4,287.064427
1,2,287.067168
1,3,287.071348
1,3,287.075452
1,2,287.078201
1,4,287.083606
1,3,287.087668
1,3,287.091775
1,3,287.095815
1,3,287.099864
1,3,287.103983
1,3,287.108013
1,4,287.113569
1,2,287.116295
-1.0,6,287.123823
1,2,287.126515
1,2,287.129194
1,3,287.133357
1,5,287.140328
1,4,287.145847
1,3,287.149858
1,4,287.155092
-1,6,287.163299
1,3,287.167277
-1,6,287.175532
1,3,287.179451
-1.0,4,287.184187
1,4,287.189793
1,3,287.1938
1,2,287.196444
1,5,287.203099
1,3,287.207185
-1.0,5,287.213226
1,2,287.215987
-1.0,5,287.222128
1,2,287.224824
1,3,287.228866
1,2,287.231553
-1.0,6,287.239217
1,4,287.244736
1,2,287.247447
1,4,287.253285
1,3,287.257484
1,3,287.261546
1,2,287.26426
1,3,287.268627
1,4,287.274408
1,6,287.282973
1,4,287.288293
1,2,287.291123
1,4,287.296707
1,3,287.300775
1,2,287.303477
-1.0,4,287.308431
1,2,287.311847
1,3,287.316146
1,3,287.320214
1,6,287.328673
1,3,287.332713
1,2,287.33554
-1,6,287.343903
1,3,287.347994
1,7,287.358909
1,2,287.361706
-1.0,6,287.369392
1,2,287.372122
1,2,287.374831
1,2,287.377514
-1.0,6,287.385159
1,3,287.389299
-1.0,6,287.398366
1,2,287.401103
1,2,287.40419
1,2,287.406925
1,2,287.409609
-1.0,5,287.415701
1,3,287.419771
1,3,287.42385
-1.0,3,287.427203
1,2,287.429977
1,2,287.432688
1,3,287.436585
1,2,287.4393
1,6,287.447659
1,3,287.451831
1,4,287.457182
1,7,287.467071
1,2,287.469828
1,4,287.475308
1,3,287.479356
1,2,287.482053
-1,6,287.490094
1,4,287.495574
1,3,287.499782
-1.0,5,287.506121
1,2,287.508817
1,2,287.511599
1,2,287.514301
1,3,287.518218
-1,6,287.526406
1,2,287.52913
1,2,287.531831
1,3,287.53591
1,2,287.538652
1,2,287.541305
1,7,287.561813
1,4,287.56732
1,2,287.569999
1,6,287.578572
1,6,287.587496
1,4,288.707653
1,3,288.71176
1,2,288.714452
1,2,288.717078
1,4,288.722556
1,5,288.729178
-1.0,4,288.733993
1,6,288.742146
1,3,288.746213
1,2,288.748951
1,4,288.755344
1,2,288.75836
1,6,288.76685
1,3,288.770908
1,2,288.773545
1,6,288.781462
1,3,288.785347
1,3,288.789222
1,4,288.7949
-1.0,6,288.803384
1,2,288.806047
1,2,288.808716
1,4,288.814177
1,4,288.819729
1,2,288.822471
1,2,288.825163
1,2,288.827887
1,3,288.832093
1,2,288.834792
1,3,288.83929
1,3,288.843732
1,2,288.846592
-1,6,288.854534
1,2,288.857315
1,2,288.859995
1,2,288.862712
1,2,288.865403
1,2,288.868104
1,2,288.870779
-1.0,5,288.876852
1,2,288.879781
1,3,288.884566
-1.0,6,288.892074
1,6,288.90028
1,3,288.904215
1,3,288.908138
1,5,288.914955
1,2,288.917709
1,3,288.922035
-1.0,6,288.930012
1,4,288.935612
1,4,288.940893
1,3,288.944813
-1.0,7,288.95391
1,3,288.957906
-1.0,6,288.965833
1,2,288.968801
1,3,288.973056
1,3,288.976972
1,4,288.982606
-1.0,3,288.986055
1,2,288.988791
1,2,288.991514
1,2,288.994167
1,2,288.996886
1,6,289.004925
1,3,289.008926
-1.0,6,289.016486
1,6,289.024677
1,2,289.027463
1,2,289.030174
1,2,289.032857
-1.0,2,289.035003
1,3,289.039085
1,3,289.043182
1,2,289.045886
1,4,289.051331
1,3,289.055258
1,3,289.059334
1,3,289.06329
1,3,289.067266
1,2,289.07
1,3,289.073962
1,3,289.077973
1,3,289.082011
1,4,289.087412
1,4,289.092843
-1.0,6,289.100448
1,2,289.103181
1,4,289.108814
-1,6,289.116962
1,2,289.119669
-1,6,289.127803
1,3,289.131986
-1.0,6,289.139941
1,3,289.144049
1,3,289.148134
1,3,289.152366
1,3,289.15672
1,3,289.161026
1,2,289.163992
1,3,289.168126
1,3,289.172605
1,2,289.175705
1,2,289.178543
1,3,289.183005
1,3,289.187608
1,3,289.192006
1,2,289.19495
1,5,289.202383
1,3,289.206707
1,3,289.211007
1,2,289.213892
1,2,289.216854
1,2,289.219812
1,3,289.224118
1,3,289.228423
1,2,289.231394
1,2,289.234296
1,2,289.23723
1,3,289.241637
1,2,289.244498
1,5,289.252149
-1.0,6,289.260414
1,3,289.264703
1,5,289.271913
1,2,289.275563
-1,6,289.285465
-1.0,6,289.293209
1,4,289.29912
1,2,289.302162
-1.0,6,289.311881
-1.0,6,289.320929
1,3,289.325411
1,6,289.333964
1,2,289.33687
1,3,289.341024
1,2,289.343835
1,2,289.346621
1,7,289.358357
1,3,289.362872
1,2,289.365727
1,3,289.369962
1,2,289.372784
1,3,289.376896
1,2,289.37967
-1.0,5,289.385849
1,3,289.389966
1,4,289.39578
1,2,289.398609
1,2,289.401452
1,3,289.405766
1,3,289.409895
1,2,289.412679
-1.0,2,289.415047
1,3,289.419233
1,2,289.42207
-1,6,289.430536
1,3,289.434675
1,2,289.437443
1,3,289.441645
1,2,289.444487
1,2,289.44731
1,3,289.451454
1,2,289.454344
-1.0,6,289.462386
1,2,289.465125
1,3,289.46916
1,3,289.473335
1,3,289.477624
1,2,289.480464
1,4,289.486124
1,2,289.488912
1,4,289.49538
1,6,289.505056
1,4,289.510711
1,2,289.513587
-1.0,6,289.521227
1,2,289.524022
1,2,289.526781
1,6,289.534999
1,2,289.537818
1,3,289.541926
1,6,289.550238
1,6,289.55874
1,5,289.565804
1,3,289.569796
1,6,289.577951
1,2,289.580651
1,2,289.583324
1,2,289.586066
1,3,289.590164
1,3,289.59424
1,4,289.59979
1,2,289.602462
1,2,289.605142
1,5,289.611992
1,6,289.619882
1,2,289.622602
1,2,289.625272
1,4,289.630699
1,2,289.633456
1,3,289.637559
1,3,289.641563
1,2,289.644252
1,2,289.646976
1,3,289.651015
-1.0,4,289.655744
1,6,289.664006
1,2,289.666733
1,3,289.670658
1,6,289.678869
1,3,289.682947
1,3,289.686917
1,2,289.689631
1,2,289.692589
1,4,289.698899
1,2,289.701699
1,4,289.707221
1,3,289.711342
1,2,289.714111
1,6,289.722356
-1.0,5,289.728737
1,2,289.731441
1,2,289.734486
1,2,289.737739
1,2,289.740489
1,3,289.744807
1,5,289.751704
1,2,289.754436
1,2,289.757209
1,5,289.764226
1,3,289.768269
1,3,289.772382
1,2,289.775478
1,3,289.779933
-1.0,5,289.786372
-1.0,4,289.791353
1,2,289.79402
1,3,289.798006
1,4,289.803454
1,4,289.808983
1,2,289.811693
1,2,289.814377
1,6,289.822579
1,2,289.82532
1,3,289.829513
-1.0,5,289.835683
1,3,289.839722
1,3,289.843596
1,3,289.847551
1,2,289.850225
1,2,289.852917
1,3,289.856921
1,2,289.859654
1,3,289.863875
1,6,289.872185
1,2,289.874894
1,3,289.87893
1,6,289.887185
1,3,289.891092
1,3,289.895091
1,2,289.897833
-1.0,6,289.905284
1,2,289.908033
1,6,289.916368
1,5,289.923301
1,6,289.931602
1,3,289.935738
1,5,289.942683
-1.0,6,289.950358
-1.0,4,289.955249
1,2,289.958026
1,2,289.960863
-1.0,5,289.968003
1,4,289.973528
1,3,289.977643
1,4,289.982949
1,4,289.988431
1,2,289.991179
1,2,289.99391
1,3,289.997929
1,2,290.000589
1,4,290.006042
1,3,290.010045
1,6,290.018419
1,2,290.021147
1,4,290.026732
1,2,290.029457
1,6,290.03777
1,3,290.041758
1,3,290.045725
1,3,290.049665
1,3,290.064403
1,2,290.067166
-1.0,5,290.073412
1,2,290.076132
1,2,290.078861
1,2,290.081546
1,3,290.085607
1,3,290.0904
1,2,290.093123
1,3,290.097224
1,4,290.102752
1,2,290.105423
1,2,290.108173
1,3,290.112178
1,2,290.114934
1,2,290.117618
-1.0,6,290.125165
1,3,290.129099
1,3,290.133229
-1.0,5,290.139426
1,2,290.142087
1,4,290.147557
1,2,290.150297
1,6,290.158302
1,3,290.162367
1,3,290.166481
1,3,290.170483
1,2,290.173228
1,2,290.175962
1,3,290.179976
1,6,290.188136
1,2,290.19092
1,3,290.194937
1,3,290.199111
1,2,290.201863
1,2,290.204585
1,5,290.211587
1,2,290.214345
1,2,290.217114
1,2,290.219895
1,4,290.225406
-1.0,6,290.233205
1,2,290.235897
1,2,290.238591
1,4,290.244077
1,3,290.24819
1,2,290.25126
1,2,290.254056
-1.0,6,290.261779
1,3,290.265753
1,3,290.269844
1,3,290.27383
1,7,290.283697
1,2,290.286379
1,2,290.289143
1,2,290.291931
1,2,290.294634
1,2,290.297303
1,6,290.305477
1,2,290.308215
1,2,290.310964
1,2,290.313715
1,2,290.316373
-1,6,290.324482
1,2,290.327245
1,2,290.329941
1,6,290.337903
1,6,290.346141
-1.0,4,290.350858
1,3,290.354871
-1.0,5,290.360924
1,4,290.366501
1,2,290.369304
1,2,290.372066
1,3,290.376074
1,2,290.378943
1,2,290.381677
1,6,290.389777
1,2,290.392495
1,2,290.395184
1,2,290.397876
1,2,290.400582
-1.0,6,290.408171
1,2,290.41096
1,6,290.419247
1,2,290.422006
-1.0,4,290.426788
1,2,290.429465
1,3,290.433636
1,3,290.437813
1,3,290.441931
-1.0,6,290.449439
1,6,290.458211
1,4,290.463813
1,2,290.466532
1,2,290.46922
1,5,290.476079
1,3,290.480228
-1.0,6,290.487931
1,3,290.492111
1,2,290.494928
1,2,290.497648
1,4,290.503132
1,3,290.507208
1,2,290.51001
1,4,290.515695
1,3,290.519812
1,6,290.528118
-1.0,4,290.533346
1,3,290.537598
-1.0,5,290.543894
1,2,290.546721
1,2,290.549495
1,2,290.552692
1,6,290.562176
1,3,290.56643
-1.0,6,290.57417
1,2,290.577008
-1,6,290.585294
1,4,290.59089
1,4,290.596456
1,5,290.603763
1,2,290.606672
1,2,290.609514
1,2,290.612327
1,6,290.620722
1,3,290.624893
1,2,290.62772
1,2,290.63055
1,3,290.634602
1,3,290.638649
1,7,290.648981
-1,6,290.657192
1,2,290.660079
1,3,290.66419
-1,6,290.672303
1,2,290.67512
1,3,290.679427
1,2,290.682208
-1.0,6,290.690043
1,3,290.69417
1,3,290.698258
1,4,290.703951
1,6,290.712364
1,3,290.716472
1,2,290.719247
1,4,290.724859
1,2,290.727742
1,3,290.731868
1,2,290.734632
-1.0,2,290.736857
1,6,290.745262
1,4,290.751052
1,5,290.758092
1,2,290.760942
1,4,290.766672
-1.0,7,290.775901
1,2,290.778728
1,3,290.783005
1,2,290.785851
1,2,290.788676
1,2,290.791436
1,4,290.797668
1,2,290.801189
1,2,290.804563
1,6,290.813364
1,3,290.8175
-1,5,290.823709
1,6,290.832121
1,4,290.837811
-1.0,6,290.845609
1,3,290.849867
-1,6,290.85816
1,3,290.862334
1,4,290.86794
1,4,290.873451
1,6,290.881883
1,6,290.890177
1,2,290.892877
1,2,290.895607
1,6,290.904155
1,7,290.913995
1,2,290.916757
1,3,290.920743
1,5,290.927561
1,3,290.931652
1,2,290.934402
1,3,290.938495
-1,6,290.946662
1,2,290.949354
1,6,290.95747
1,4,290.963537
1,3,290.968109
1,2,290.970891
1,2,290.973771
1,4,290.979214
1,2,290.981997
1,3,290.986031
1,2,290.988725
1,4,290.994197
1,3,290.998218
1,6,291.006259
1,2,291.009017
1,2,291.011707
1,2,291.014407
1,3,291.018379
1,3,291.02247
1,6,291.03074
1,3,291.034832
1,3,291.038851
1,4,291.044361
1,2,291.047117
1,6,291.055238
1,6,291.063256
1,2,291.066003
1,2,291.06866
1,6,291.076806
1,5,291.083608
1,3,291.087598
-1.0,6,291.09511
1,3,291.099108
1,7,291.10905
-1.0,6,291.116598
1,3,291.120733
1,2,291.123399
-1.0,4,291.128164
1,4,291.133735
1,4,291.139169
1,4,291.144512
1,2,291.147249
1,5,291.154121
1,3,291.158168
1,2,291.160869
1,4,291.166248
1,3,291.170472
1,3,291.174556
1,3,291.178574
1,3,291.182655
-1.0,5,291.188795
1,4,291.194445
-1,6,291.202553
1,3,291.2066
1,2,291.209278
1,2,291.211962
1,3,291.215871
1,4,291.221381
-1,6,291.229332
-1.0,5,291.235535
1,2,291.2382
-1,6,291.246321
-1,6,291.255093
1,3,291.259294
1,6,291.26735
1,2,291.270147
1,3,291.274145
-1.0,5,291.28028
1,2,291.283007
1,2,291.285761
-1.0,6,291.293442
1,4,291.298932
1,2,291.301627
-1,6,291.309732
1,5,291.316667
1,3,291.320812
1,3,291.324896
1,3,291.329025
-1,6,291.33714
1,6,291.345481
1,2,291.348206
1,2,291.350924
1,2,291.353688
1,2,291.356377
1,6,291.36459
1,2,291.367294
-1,6,291.375392
1,3,291.37954
1,6,291.387673
1,3,291.391742
1,2,291.394442
1,2,291.397185
1,2,291.399957
1,2,291.402659
-1.0,7,291.411781
1,4,291.417319
1,2,291.420004
1,4,291.425491
-1.0,4,291.440938
1,2,291.443725
-1.0,4,291.448459
1,2,291.451185
1,2,291.45391
-1,6,291.461982
1,2,291.464891
1,6,291.473351
1,2,291.47623
1,3,291.480294
-1,6,291.488373
1,2,291.491105
1,4,291.496631
1,2,291.499345
1,2,291.502044
1,7,291.511985
1,2,291.514752
1,3,291.518797
1,3,291.522787
1,2,291.525538
1,3,291.529566
1,3,291.533558
1,3,292.667534
1,2,292.670255
-1.0,5,292.676278
1,2,292.678969
1,2,292.681677
1,6,292.690504
1,2,292.693212
1,2,292.695992
-1.0,6,292.703482
1,3,292.707398
1,3,292.711471
1,2,292.714603
-1.0,6,292.722661
1,2,292.725356
1,2,292.728031
1,3,292.732125
1,2,292.73491
1,2,292.737524
1,2,292.740193
1,4,292.746429
1,2,292.749338
1,2,292.752165
1,4,292.757613
1,4,292.763017
1,4,292.768572
1,5,292.775592
1,4,292.781656
1,2,292.784493
1,4,292.789962
1,2,292.792654
1,3,292.796624
1,5,292.803348
1,2,292.806277
1,3,292.811193
1,5,292.818227
1,4,292.823689
1,2,292.826426
1,2,292.829153
1,2,292.831804
1,3,292.835847
-1.0,6,292.84418
-1.0,2,292.84657
1,2,292.849281
1,2,292.852117
1,2,292.854851
1,6,292.862988
1,3,292.867101
1,3,292.871871
-1.0,6,292.879692
1,3,292.88362
1,2,292.886363
1,2,292.889088
1,3,292.89299
1,2,292.895819
1,3,292.900385
1,4,292.906529
1,2,292.909484
1,5,292.916439
1,4,292.921957
1,2,292.924658
1,3,292.928868
1,2,292.931983
1,2,292.934706
-1.0,5,292.94159
1,2,292.944353
1,2,292.947141
1,3,292.951226
1,4,292.956641
1,2,292.959379
-1,7,292.969898
1,2,292.973062
1,4,292.9789
1,2,292.981625
1,6,292.989904
1,4,292.995279
1,4,293.001465
1,6,293.010552
1,4,293.016205
1,3,293.0203
1,2,293.023036
1,3,293.028074
1,4,293.033742
1,2,293.036445
1,2,293.039134
-1,6,293.047197
1,2,293.049877
1,2,293.052575
1,4,293.058648
1,2,293.061536
1,3,293.065658
1,3,293.069601
1,3,293.073617
1,2,293.07632
1,4,293.081817
1,6,293.090548
1,3,293.094741
1,2,293.097419
-1,6,293.105526
1,3,293.109526
-1.0,6,293.117096
1,2,293.120157
1,2,293.122878
1,2,293.125746
1,3,293.129915
1,4,293.135161
1,2,293.137923
1,3,293.141906
1,3,293.146071
1,2,293.149123
1,3,293.153383
1,7,293.163359
1,3,293.167386
1,2,293.170163
1,2,293.172903
1,2,293.175601
1,2,293.178708
1,3,293.182911
1,2,293.185826
1,2,293.188517
1,3,293.192603
-1,6,293.20059
1,2,293.20338
1,3,293.207328
1,2,293.210977
1,2,293.213705
1,2,293.216624
1,3,293.220684
1,3,293.224787
-1.0,6,293.232158
1,2,293.234885
-1.0,6,293.243188
1,2,293.246002
1,7,293.256273
-1.0,6,293.263771
1,3,293.267819
1,2,293.27159
1,3,293.275671
1,6,293.284055
1,6,293.292298
1,4,293.297876
1,2,293.30082
1,5,293.308222
-1,6,293.316623
