#{"t_start": 1642525102.3269677, "env_id": "Ataxx-v0"}
r,l,t
1,3,2100.702966
1,3,2100.711754
-1.0,6,2100.730845
1,3,2100.740325
1,3,2100.747018
1,3,2100.75412
1,4,2100.762481
1,5,2100.774393
1,4,2100.78349
1,3,2100.790935
1,3,2100.79789
1,4,2100.807286
1,3,2100.814485
-1.0,11,2100.843262
1,3,2100.850558
1,6,2100.864704
1,3,2100.871048
1,3,2100.877038
1,4,2100.885434
-1,12,2100.915591
1,4,2100.923759
1,4,2100.931889
1,3,2100.976128
1,3,2100.982065
1,3,2100.988187
1,3,2100.993988
1,4,2101.002396
1,3,2101.008433
1,4,2101.016744
1,3,2101.024179
1,4,2101.033324
-1.0,3,2101.039357
1,7,2101.056073
1,3,2101.063405
1,3,2101.069706
1,3,2101.076616
1,4,2101.08577
1,3,2101.092864
1,3,2101.099281
1,6,2101.11344
-1,15,2101.150524
1,4,2101.159336
1,4,2101.168212
1,3,2101.174476
1,3,2101.179984
1,4,2101.188463
1,3,2101.194636
1,5,2101.20659
-1,11,2101.232626
1,4,2101.244332
1,4,2101.262269
1,3,2101.27268
1,4,2101.281986
1,4,2101.291149
1,4,2101.299745
1,4,2101.308607
1,3,2101.315338
1,4,2101.323769
1,3,2101.329853
1,3,2101.335827
-1.0,11,2101.361489
1,3,2101.368082
1,3,2101.375529
1,3,2101.382271
1,3,2101.388413
-1.0,7,2101.403152
1,5,2101.414699
1,5,2101.425499
1,3,2101.432273
1,4,2101.441097
1,4,2101.449988
1,3,2101.456639
1,3,2101.462774
1,3,2101.46889
-1,5,2101.479261
-1.0,5,2101.488398
1,3,2101.495368
1,4,2101.503717
1,4,2101.513338
1,5,2101.525501
1,4,2101.534529
1,3,2101.541557
1,3,2101.548858
1,3,2101.562251
1,3,2101.570006
1,4,2101.579033
1,3,2101.588885
1,3,2101.595606
1,3,2101.602558
1,3,2101.608393
1,4,2101.616238
1,4,2101.624735
1,3,2101.630817
1,4,2101.638891
1,3,2101.644969
1,4,2101.653052
1,5,2101.664569
1,3,2101.670849
1,3,2101.676762
1,3,2101.682821
-1,12,2101.711484
1,4,2101.71944
1,3,2101.725575
1,3,2101.731366
1,4,2101.739465
1,3,2101.74545
-1.0,6,2101.757113
1,3,2101.76362
1,3,2101.769496
1,3,2101.775429
1,3,2101.781784
-1,14,2101.815666
1,3,2101.82242
-1,13,2101.852685
1,3,2101.858743
1,4,2101.866849
1,3,2101.872803
1,3,2101.878748
1,3,2101.884561
1,5,2101.89527
-1.0,8,2101.911852
1,4,2101.919419
1,3,2101.925197
1,3,2101.930967
1,5,2101.941877
1,5,2101.952056
1,3,2101.958639
1,4,2101.967568
1,4,2101.982169
1,3,2101.992531
-1.0,15,2102.045534
-1.0,15,2102.081376
1,3,2102.087209
1,3,2102.092979
1,3,2102.09917
1,5,2102.109524
-1,12,2102.137277
1,4,2102.14679
1,4,2102.154925
1,3,2102.16143
1,3,2102.167346
1,5,2102.177906
1,3,2102.184063
1,3,2102.190076
1,3,2102.195994
1,4,2102.204635
-1.0,12,2102.230149
1,4,2102.238436
-1,12,2102.265969
1,3,2102.272027
1,3,2102.278266
1,5,2102.288881
1,3,2102.294969
1,4,2102.303366
-1,15,2102.344801
-1,15,2102.382475
1,3,2102.388738
1,5,2102.400148
-1,14,2102.434546
-1.0,13,2102.463622
-1,15,2102.499825
1,3,2102.505786
-1.0,16,2102.544383
-1,7,2102.560535
1,3,2102.56707
1,4,2102.575654
1,4,2102.583785
-1.0,14,2102.615937
1,3,2102.621938
1,4,2102.630168
1,4,2102.638639
1,3,2102.644558
1,5,2102.654769
-1.0,5,2102.663824
1,3,2102.67027
-1.0,6,2102.682073
-1,11,2102.707414
1,4,2102.715338
1,3,2102.721273
1,4,2102.729305
1,3,2102.735178
1,4,2102.743698
1,5,2102.753918
1,5,2102.764726
-1.0,6,2102.777104
1,3,2102.783477
1,4,2102.791818
1,3,2102.797895
1,3,2102.804127
1,4,2102.812558
-1.0,9,2102.830448
-1,14,2102.863874
1,3,2102.870381
1,3,2102.876458
1,4,2102.884899
-1,15,2102.920573
-1,11,2102.946383
1,3,2102.952759
1,5,2102.962919
1,4,2102.9714
1,4,2102.979935
1,3,2102.986052
1,3,2102.992081
1,3,2102.998065
1,3,2103.004222
1,3,2103.01067
1,3,2103.01662
1,3,2103.022477
1,4,2103.030891
1,5,2103.040795
1,4,2103.049259
1,3,2103.055672
1,4,2103.064412
-1.0,6,2103.075649
1,3,2103.081835
1,5,2103.091508
-1,14,2103.124258
-1.0,4,2103.130751
1,3,2103.13683
1,3,2103.143379
1,3,2103.149446
-1,11,2103.174341
1,3,2103.179927
1,4,2103.188238
1,3,2103.19399
-1.0,8,2103.210589
1,4,2103.256354
1,4,2103.26493
1,4,2103.273428
1,5,2103.284612
1,4,2103.292957
1,3,2103.299416
1,3,2103.305451
1,4,2103.313635
1,4,2103.324016
1,3,2103.331006
1,6,2103.344658
1,3,2103.3517
1,3,2103.357911
1,3,2103.363794
1,4,2103.372273
-1,14,2103.40737
1,4,2103.416563
1,3,2103.422448
1,3,2103.428432
1,3,2103.434624
1,3,2103.441452
1,3,2103.447981
1,3,2103.454551
1,4,2103.463317
1,4,2103.471353
1,3,2103.477223
1,3,2103.484338
1,3,2103.491213
1,3,2103.497317
1,3,2103.503239
1,3,2103.509523
1,4,2103.517501
1,3,2103.524627
-1,12,2103.553964
1,3,2103.560127
1,3,2103.565921
-1.0,7,2103.58001
-1,12,2103.60886
1,4,2103.617679
-1,15,2103.653409
1,3,2103.660109
1,3,2103.666258
1,3,2103.672632
1,4,2103.680836
1,3,2103.686789
1,4,2103.694973
1,4,2105.13853
1,4,2105.147211
1,4,2105.15676
-1.0,15,2105.195946
1,7,2105.214486
1,4,2105.2239
-1,11,2105.255446
1,3,2105.268734
1,3,2105.279737
-1.0,4,2105.289139
1,4,2105.299053
1,7,2105.321404
1,5,2105.335026
1,4,2105.346921
-1,15,2105.405391
1,4,2105.421201
1,5,2105.445782
-1.0,4,2105.458965
1,4,2105.468709
-1.0,8,2105.489113
-1.0,3,2105.494291
-1.0,10,2105.515169
1,3,2105.522184
1,6,2105.535456
1,3,2105.541572
1,3,2105.547989
1,3,2105.553803
-1,16,2105.595061
1,4,2105.604463
-1.0,5,2105.613569
1,4,2105.62248
1,4,2105.630735
1,3,2105.636579
-1,13,2105.667764
1,4,2105.676832
1,4,2105.688119
1,3,2105.697563
1,3,2105.704599
1,3,2105.710397
1,4,2105.717909
1,3,2105.723134
1,3,2105.728122
-1.0,7,2105.740039
1,5,2105.748933
-1.0,15,2105.787907
1,4,2105.796655
1,4,2105.805243
1,4,2105.814146
1,3,2105.820318
1,3,2105.826175
1,4,2105.834921
-1,16,2105.873998
1,3,2105.88068
1,3,2105.887009
1,4,2105.895929
1,4,2105.903703
1,3,2105.909574
1,3,2105.915579
1,3,2105.921457
1,3,2105.927423
1,3,2105.93373
1,3,2105.939771
1,4,2105.948278
1,3,2105.953946
1,7,2105.968726
1,4,2105.976467
1,6,2105.989077
1,4,2105.998115
1,4,2106.00635
1,3,2106.012539
1,3,2106.018581
1,4,2106.026514
1,4,2106.034817
-1.0,12,2106.060854
1,8,2106.078505
1,4,2106.0868
1,4,2106.097781
1,4,2106.107624
1,3,2106.112982
1,4,2106.119726
1,5,2106.128708
1,3,2106.133971
1,3,2106.138937
1,4,2106.145573
1,4,2106.15266
1,3,2106.157844
1,4,2106.16454
1,3,2106.16943
1,3,2106.174563
1,5,2106.183314
1,3,2106.188454
1,3,2106.193555
1,4,2106.200222
1,4,2106.207087
1,3,2106.212201
1,4,2106.218845
-1.0,14,2106.246014
-1.0,13,2106.270381
1,3,2106.27552
1,5,2106.284098
1,5,2106.292557
-1.0,15,2106.321607
1,4,2106.328461
1,4,2106.335006
1,4,2106.341527
1,4,2106.348297
-1,9,2106.365323
1,3,2106.370604
1,3,2106.37568
1,4,2106.382478
1,4,2106.389193
1,3,2106.394211
-1,13,2106.418643
1,3,2106.423571
1,4,2106.430184
1,4,2106.437014
1,3,2106.442048
1,3,2106.446925
1,3,2106.451879
1,4,2106.458572
1,3,2106.463609
1,5,2106.472165
1,5,2106.480794
-1,15,2106.510731
1,4,2106.517587
-1,9,2106.53595
1,4,2106.542866
1,4,2106.549721
1,3,2106.554828
-1,12,2106.578525
1,3,2106.58367
-1.0,8,2106.596951
1,3,2106.601938
1,4,2106.608797
1,3,2106.613573
1,4,2106.620219
1,4,2106.62706
1,4,2106.633719
1,3,2106.638814
1,4,2106.645479
1,3,2106.650325
1,4,2106.657062
1,4,2106.66375
1,5,2106.672343
-1,10,2106.692065
1,6,2106.702893
1,6,2106.713569
1,3,2106.718446
-1,14,2106.746175
1,4,2106.752977
1,4,2106.759864
1,4,2106.766483
1,3,2106.771467
1,3,2106.776494
-1.0,14,2106.802912
1,4,2106.80993
1,3,2106.814998
1,4,2106.85646
-1.0,15,2106.88538
1,4,2106.89215
1,3,2106.897254
1,7,2106.910167
1,4,2106.916871
1,4,2106.923526
1,3,2106.928585
1,3,2106.933573
1,4,2106.940274
1,3,2106.945178
1,3,2106.950148
1,3,2106.954891
1,6,2106.965438
1,3,2106.970537
1,6,2106.981183
1,3,2106.986164
1,4,2106.992738
1,4,2106.999443
-1.0,8,2107.013386
1,4,2107.02007
1,3,2107.025133
1,3,2107.03023
1,4,2107.037036
1,4,2107.043591
-1.0,7,2107.055089
1,3,2107.060097
1,4,2107.066913
1,3,2107.071771
1,3,2107.076708
1,3,2107.081789
-1,13,2107.10803
1,3,2107.113064
1,4,2107.119867
1,3,2107.124941
1,3,2107.129938
1,5,2107.138539
1,4,2107.145496
1,4,2107.152254
1,3,2107.157286
1,4,2107.163969
1,4,2107.170695
1,4,2107.177643
1,5,2107.186344
1,4,2107.193383
-1.0,14,2107.221078
1,4,2107.227829
1,3,2107.232906
1,3,2107.23798
1,3,2107.243002
-1.0,14,2107.270083
-1,14,2107.29656
-1.0,7,2107.30823
1,3,2107.313059
-1,13,2107.339231
1,3,2107.344294
1,4,2107.350796
1,4,2107.35728
1,3,2107.362324
1,3,2107.367313
1,4,2107.37416
1,3,2107.379212
1,4,2107.386065
1,3,2107.391035
1,3,2107.396073
1,4,2107.40267
1,3,2107.407705
1,4,2107.414518
1,4,2107.421159
1,5,2107.429678
1,4,2107.436385
1,3,2107.441372
1,4,2107.448015
1,3,2107.453112
1,4,2107.45996
1,4,2107.466724
1,5,2107.475329
1,4,2107.482069
-1,15,2107.512557
1,4,2107.519608
1,3,2107.525461
1,3,2107.530667
-1,14,2107.558258
-1.0,9,2107.573721
1,4,2107.580645
1,4,2107.587277
1,3,2107.592333
-1,15,2107.622102
1,5,2107.630686
1,3,2107.635774
1,4,2107.6426
1,5,2107.651251
1,4,2107.658098
1,3,2107.663014
-1,14,2107.691795
1,3,2107.696914
1,4,2107.703782
1,3,2107.708616
1,4,2107.715151
1,4,2107.722084
1,4,2107.728943
1,4,2107.735576
-1,14,2107.763802
1,4,2107.770713
1,3,2107.775795
1,3,2107.780878
-1.0,10,2107.798563
1,3,2107.803443
1,6,2107.813912
1,4,2107.820845
1,4,2107.827645
-1,16,2107.859342
1,3,2107.864508
1,3,2107.869559
1,3,2107.874415
-1.0,15,2107.902883
-1.0,11,2107.923314
-1,14,2107.950765
-1.0,6,2107.960113
1,4,2107.966905
1,4,2107.973443
1,3,2107.978476
1,6,2107.988952
-1,15,2108.018435
1,3,2108.023498
1,4,2108.030126
1,5,2108.038548
1,5,2108.047125
1,4,2108.053851
1,4,2108.060478
1,3,2108.065391
1,3,2108.070304
1,5,2108.079016
1,4,2108.086019
1,4,2108.092649
1,3,2108.097574
1,5,2108.106083
-1.0,10,2108.123406
1,4,2108.129942
1,3,2108.134988
1,4,2108.141733
1,3,2108.14671
1,3,2108.151575
1,3,2108.156499
1,5,2108.165223
1,3,2108.170049
1,4,2108.17681
-1.0,13,2108.200519
-1.0,8,2108.213886
1,5,2108.222373
1,4,2108.229105
1,3,2108.234101
1,3,2108.239013
1,3,2108.24392
1,3,2108.248964
1,3,2108.254094
-1.0,12,2108.27607
1,3,2108.281176
1,3,2108.286138
-1,15,2108.314719
1,4,2108.32167
-1.0,4,2108.327243
1,3,2108.332013
1,3,2108.336779
-1.0,5,2108.344473
-1,12,2108.367841
1,4,2108.374684
1,3,2108.379747
1,3,2108.384619
-1.0,7,2108.395858
-1,13,2108.421479
1,4,2108.428227
1,4,2108.434986
1,4,2108.44186
1,3,2108.446785
-1,10,2108.46593
1,4,2108.472629
1,4,2108.479461
1,3,2108.484553
1,4,2108.491299
1,3,2108.496392
1,3,2108.50139
1,4,2108.50786
1,5,2108.516561
-1.0,5,2108.525033
1,3,2108.530229
1,3,2108.535333
1,3,2108.540481
1,4,2108.547313
1,4,2108.554231
1,3,2108.559126
1,4,2108.565766
1,3,2108.570811
1,6,2108.58128
-1,4,2108.586836
1,3,2108.591819
1,3,2108.596806
-1,14,2108.624959
-1,13,2108.687079
1,3,2108.692396
-1.0,14,2108.719907
1,4,2108.726659
1,3,2108.731838
-1,9,2108.748941
1,4,2108.755852
-1,11,2108.778221
-1,12,2108.801944
-1.0,5,2108.809485
1,4,2108.816242
1,4,2108.822778
-1,7,2108.835043
1,6,2108.845541
1,3,2108.850624
1,5,2108.859177
1,3,2108.864046
1,4,2108.870716
1,4,2108.877485
1,3,2108.882428
1,3,2108.887447
1,4,2108.893999
1,3,2108.898998
1,5,2108.907692
1,3,2108.912635
-1.0,14,2108.93909
1,4,2108.94593
1,3,2108.950942
1,4,2108.957606
1,4,2108.964161
-1,13,2108.989129
1,3,2108.994066
1,4,2109.000924
1,3,2109.00596
1,3,2109.010787
1,3,2109.015829
1,4,2109.022368
1,3,2109.027303
-1.0,6,2109.036211
1,3,2109.041114
-1,15,2109.070778
1,3,2109.075898
1,5,2109.084551
1,3,2109.089327
1,3,2109.094363
1,4,2109.101025
1,4,2110.33485
1,3,2110.340928
1,4,2110.351777
1,4,2110.360324
1,4,2110.367868
1,3,2110.373162
1,5,2110.382309
-1.0,4,2110.388133
1,4,2110.394975
1,3,2110.40001
-1,15,2110.430434
1,3,2110.435524
-1.0,6,2110.445327
1,3,2110.450372
1,3,2110.455382
-1,13,2110.483159
1,5,2110.492388
-1.0,6,2110.502552
-1,14,2110.532968
1,3,2110.538457
1,4,2110.545947
1,3,2110.551117
1,3,2110.556534
1,3,2110.561696
1,4,2110.568907
1,5,2110.577981
1,3,2110.583308
-1.0,7,2110.595459
1,3,2110.600735
1,4,2110.60811
1,4,2110.61535
-1.0,13,2110.640816
-1,16,2110.681446
1,3,2110.687863
1,4,2110.696331
1,5,2110.7085
1,4,2110.717115
1,5,2110.729138
1,3,2110.736457
1,3,2110.744185
1,3,2110.750962
1,3,2110.75805
-1,15,2110.803231
1,4,2110.813898
1,3,2110.821629
1,5,2110.834724
-1.0,2,2110.838503
1,5,2110.851447
1,3,2110.858284
1,4,2110.86829
1,3,2110.875245
1,4,2110.884609
1,4,2110.893565
1,3,2110.900069
1,3,2110.906102
1,3,2110.912054
1,3,2110.917881
-1.0,12,2110.946239
1,3,2110.952493
1,4,2110.960537
1,3,2110.966341
1,5,2110.977091
1,4,2110.986351
1,4,2110.995055
1,3,2111.001027
1,3,2111.006766
1,3,2111.01287
1,3,2111.019821
1,3,2111.026904
-1.0,6,2111.040358
1,3,2111.04799
1,3,2111.055424
1,4,2111.06536
1,3,2111.071878
1,4,2111.080978
1,4,2111.090807
1,4,2111.099935
1,5,2111.112082
1,3,2111.120272
1,3,2111.132946
1,4,2111.143612
1,3,2111.149664
-1,14,2111.176943
1,3,2111.181916
-1,11,2111.202969
1,4,2111.209479
1,4,2111.216126
1,3,2111.220768
1,3,2111.225415
1,3,2111.230089
1,4,2111.236582
1,4,2111.24633
1,4,2111.256116
-1.0,13,2111.290158
1,4,2111.298086
1,4,2111.307177
1,3,2111.313299
1,3,2111.319159
1,3,2111.32492
1,3,2111.331585
1,3,2111.337019
1,3,2111.343709
1,3,2111.3498
1,4,2111.357566
1,4,2111.366158
1,3,2111.372459
1,4,2111.382202
1,4,2111.390279
1,3,2111.39659
1,5,2111.407925
1,4,2111.414961
-1.0,8,2111.42952
1,3,2111.434392
1,3,2111.439205
1,5,2111.447536
1,3,2111.452617
-1.0,6,2111.462026
1,3,2111.46681
1,5,2111.475269
1,3,2111.479958
1,3,2111.484592
1,3,2111.489249
1,4,2111.496294
1,5,2111.504412
1,4,2111.511091
1,5,2111.519709
1,3,2111.52533
1,3,2111.530576
-1,14,2111.557513
1,3,2111.562226
1,4,2111.568947
1,5,2111.577353
1,4,2111.583773
1,4,2111.590358
1,4,2111.596922
1,3,2111.601768
1,4,2111.608185
1,3,2111.61284
1,3,2111.617649
1,3,2111.62237
1,4,2111.628908
1,3,2111.633786
1,3,2111.638498
-1,13,2111.662501
1,4,2111.669064
-1,11,2111.690146
1,4,2111.69677
1,4,2111.703078
1,3,2111.707924
1,3,2111.712755
1,4,2111.719139
1,3,2111.723988
1,3,2111.72857
-1.0,11,2111.747156
1,5,2111.755173
1,3,2111.760322
1,3,2111.76522
1,4,2111.771946
-1,10,2111.790773
1,3,2111.79597
-1.0,13,2111.820418
-1,11,2111.875662
1,4,2111.882264
1,4,2111.888845
1,4,2111.895185
1,3,2111.89975
1,3,2111.904991
1,4,2111.911501
-1.0,6,2111.922705
1,4,2111.929176
1,4,2111.935559
1,3,2111.940234
-1.0,6,2111.949439
1,3,2111.953978
1,4,2111.960507
-1,12,2111.982702
-1,12,2112.004789
-1.0,4,2112.010225
1,4,2112.016651
1,4,2112.02297
1,3,2112.027687
1,3,2112.03257
1,6,2112.042758
1,3,2112.047629
1,3,2112.052186
1,3,2112.056887
-1.0,4,2112.062331
1,5,2112.070763
1,4,2112.077235
1,3,2112.081919
1,5,2112.089967
-1.0,15,2112.116779
1,3,2112.121558
1,4,2112.127871
-1.0,12,2112.14871
1,3,2112.153458
1,4,2112.159814
-1.0,12,2112.182172
1,4,2112.188811
1,3,2112.19364
1,4,2112.200146
1,4,2112.206324
1,4,2112.212812
1,3,2112.217631
1,4,2112.223853
1,4,2112.230031
1,3,2112.23485
1,3,2112.239688
1,5,2112.247762
1,3,2112.253091
-1,7,2112.264555
1,3,2112.269605
1,3,2112.274446
1,5,2112.282629
-1,14,2112.30928
1,3,2112.313962
1,4,2112.320532
-1.0,15,2112.347092
1,4,2112.353401
1,3,2112.357957
1,3,2112.362635
1,4,2112.368867
1,3,2112.373549
1,3,2112.378367
1,3,2112.383056
-1,14,2112.410564
-1,12,2112.432779
1,3,2112.437978
1,3,2112.443402
1,3,2112.448339
1,3,2112.45314
-1,13,2112.477301
1,3,2112.482146
1,4,2112.488708
1,4,2112.495311
-1,16,2112.527955
1,3,2112.533002
1,4,2112.539643
1,3,2112.544523
1,4,2112.551163
1,4,2112.558007
-1,13,2112.581992
1,3,2112.587039
1,4,2112.593781
1,3,2112.598858
-1,11,2112.62038
1,3,2112.625463
1,4,2112.637345
-1,14,2112.682376
1,4,2112.69184
1,4,2112.699258
1,3,2112.704612
1,3,2112.709602
1,3,2112.714507
1,4,2112.721139
-1,15,2112.749379
-1.0,15,2112.778592
1,3,2112.783465
1,3,2112.788448
1,3,2112.793219
1,6,2112.803654
1,4,2112.810452
1,4,2112.817116
1,3,2112.821888
1,4,2112.828367
1,5,2112.836901
-1.0,16,2112.867082
-1,15,2112.90053
1,4,2112.908062
1,5,2112.918347
1,3,2112.924003
-1.0,8,2112.940575
1,4,2112.948226
1,3,2112.953346
1,3,2112.958511
1,3,2112.966097
1,3,2112.970953
1,5,2112.979272
1,4,2112.985737
-1.0,5,2112.993183
1,7,2113.005678
1,3,2113.010638
1,3,2113.015568
1,3,2113.020414
1,3,2113.025258
1,3,2113.029975
1,3,2113.034665
1,3,2113.039438
1,4,2113.046669
1,3,2113.051839
1,4,2113.060346
1,3,2113.069313
-1.0,14,2113.123156
1,3,2113.133302
1,4,2113.144403
1,3,2113.156122
1,3,2113.165059
1,3,2113.175212
1,3,2113.184032
1,3,2113.192927
1,5,2113.205354
1,4,2113.216046
1,4,2113.223037
1,4,2113.229626
-1,15,2113.260238
1,4,2113.26763
1,3,2113.272557
1,4,2113.279017
1,3,2113.283857
1,3,2113.288869
1,4,2113.295165
1,3,2113.300046
1,4,2113.306485
1,4,2113.312995
1,3,2113.317691
1,3,2113.322649
1,3,2113.327533
1,4,2113.334115
1,3,2113.33912
1,3,2113.34404
1,3,2113.348738
1,4,2113.355458
1,4,2113.362039
-1,13,2113.387506
-1,13,2113.412929
1,7,2113.425493
1,4,2113.432091
-1.0,9,2113.447555
1,3,2113.452509
1,3,2113.457384
1,3,2113.462747
1,3,2113.468159
1,4,2113.47529
1,5,2113.484155
1,3,2113.489435
-1,15,2113.519712
1,3,2113.525738
1,4,2113.533576
1,4,2113.5405
1,3,2113.545645
-1,15,2113.575171
1,6,2113.585396
1,4,2113.592219
1,3,2113.59746
1,5,2113.607642
1,5,2113.616691
1,4,2113.624282
1,3,2113.629799
1,3,2113.63502
1,3,2113.640277
1,5,2113.649487
-1,14,2113.679498
-1,14,2113.714729
1,3,2113.722875
1,4,2113.732389
1,3,2113.741121
-1.0,15,2113.81282
1,4,2113.819761
1,4,2113.82666
1,3,2113.831931
1,3,2113.83738
1,3,2113.843089
1,3,2113.850134
-1,4,2113.858399
1,3,2113.865292
1,4,2113.87452
1,3,2113.881294
-1,16,2113.926118
-1.0,15,2113.963772
1,3,2113.970337
-1,13,2113.998863
1,3,2114.003998
1,5,2114.012465
1,4,2114.019108
1,3,2114.024213
-1,14,2114.054475
1,3,2114.061117
1,4,2114.069403
1,3,2114.075008
1,3,2114.081163
1,4,2114.089764
-1,12,2114.115522
1,3,2114.120416
1,4,2114.126999
1,3,2114.131937
1,4,2114.138473
1,3,2114.143281
1,3,2114.148166
1,5,2114.15674
1,4,2114.163159
1,4,2114.169953
1,3,2114.174814
1,5,2114.183095
1,3,2114.187975
1,3,2114.19293
1,3,2114.197758
1,3,2114.202616
1,3,2114.207492
1,4,2114.213859
1,3,2114.2186
1,5,2114.226917
1,3,2114.231725
1,3,2114.236404
1,5,2114.244688
1,3,2114.25056
1,3,2114.255366
1,3,2114.260201
1,5,2114.268364
-1.0,3,2114.272439
1,5,2114.280818
1,4,2114.28738
1,3,2114.292051
1,4,2114.298532
1,3,2114.303286
1,4,2114.309943
1,3,2114.31477
1,4,2114.321344
1,3,2114.326159
1,3,2114.330965
1,4,2114.337574
-1.0,13,2114.361128
1,3,2114.365822
1,3,2115.556827
1,3,2115.561874
1,4,2115.567766
1,4,2115.574151
1,3,2115.578834
1,4,2115.585239
1,3,2115.589877
1,4,2115.596555
1,4,2115.602902
-1,11,2115.623771
-1.0,11,2115.643394
1,5,2115.652567
1,3,2115.65749
1,4,2115.663884
1,3,2115.668901
1,4,2115.675297
1,4,2115.681794
1,3,2115.686629
1,3,2115.691323
1,3,2115.69627
1,3,2115.701117
1,3,2115.705932
1,4,2115.712573
1,4,2115.719053
1,4,2115.72561
1,3,2115.730327
1,3,2115.735168
1,3,2115.739837
1,3,2115.744812
1,4,2115.751586
1,3,2115.756423
1,4,2115.762843
1,3,2115.767764
1,4,2115.774421
-1,12,2115.797598
1,4,2115.804205
1,3,2115.808899
1,4,2115.815762
1,4,2115.822356
1,4,2115.829108
1,4,2115.835716
-1.0,9,2115.85054
-1.0,6,2115.859663
1,4,2115.866367
1,5,2115.874994
1,4,2115.881881
1,4,2115.888677
1,4,2115.895332
1,3,2115.900199
1,5,2115.908596
1,3,2115.91359
1,4,2115.92008
1,3,2115.925071
1,4,2115.931848
1,3,2115.936822
-1.0,14,2115.962889
1,4,2115.969653
1,3,2115.974648
1,4,2115.981553
1,4,2115.988129
1,3,2115.993133
1,3,2115.997925
1,3,2116.002851
1,3,2116.007559
1,3,2116.012381
1,3,2116.0174
1,3,2116.022171
-1.0,5,2116.029425
-1.0,4,2116.035005
1,3,2116.039958
1,4,2116.046668
-1.0,6,2116.056132
1,3,2116.06088
1,4,2116.067257
1,3,2116.072045
1,4,2116.078618
1,4,2116.085285
1,5,2116.093806
1,4,2116.100291
1,6,2116.11109
1,4,2116.117791
1,4,2116.124241
1,4,2116.13066
1,4,2116.137333
1,3,2116.142268
1,3,2116.147314
1,4,2116.153992
1,3,2116.158951
-1.0,6,2116.168147
1,3,2116.172947
1,4,2116.179525
1,3,2116.184346
1,5,2116.192905
1,3,2116.197798
1,3,2116.202592
1,3,2116.207433
1,4,2116.214081
1,3,2116.218729
1,4,2116.224962
-1,14,2116.251405
-1,13,2116.276123
-1.0,6,2116.285506
1,4,2116.292131
1,4,2116.298581
1,4,2116.304948
1,4,2116.311462
1,3,2116.316267
1,4,2116.322638
1,4,2116.328821
1,4,2116.335398
1,5,2116.34384
1,4,2116.350335
1,3,2116.358956
-1.0,8,2116.372334
1,3,2116.377106
1,4,2116.383659
1,3,2116.388518
1,3,2116.393276
1,3,2116.397795
1,4,2116.404199
1,3,2116.408981
1,4,2116.415405
1,3,2116.420197
1,3,2116.424973
1,4,2116.431369
1,4,2116.43782
1,5,2116.446233
1,3,2116.451035
1,3,2116.455695
1,3,2116.460353
1,4,2116.466789
1,3,2116.471598
1,4,2116.478199
1,4,2116.484638
-1.0,14,2116.510384
1,4,2116.517025
1,3,2116.523793
1,4,2116.531213
1,3,2116.536113
1,3,2116.540922
1,3,2116.545698
-1.0,8,2116.559
1,5,2116.56725
1,3,2116.572016
1,3,2116.576864
1,3,2116.581624
1,4,2116.588019
1,3,2116.592846
1,4,2116.599512
1,3,2116.604998
